,Latency
1440,6.816011530474228
1441,18.10891654150783
1442,13.472526914738674
1443,7.447639896356138
1444,8.642939976571128
1445,7.169941701961514
1446,24.199635716296342
1447,13.56933532604142
1448,6.6300311668179255
1449,7.3064896071149406
1450,10.530972842878757
1451,7.669615089705564
1452,12.33634386884257
1453,7.095003304320253
1454,18.185197264195267
1455,8.044828187559967
1456,9.699544670765285
1457,6.868008313579172
1458,16.23683837689326
1459,6.65609160701462
1460,7.677790191437998
1461,7.217458170276927
1463,7.709858280600507
1464,5.85038997080573
1465,6.8769393524868345
1466,8.651993099889339
1467,8.069249058955215
1468,9.481378551329277
1469,9.432175523299975
1470,5.812089377046644
1471,8.473068417015725
1472,10.495397254429136
1473,16.319448425500084
1474,71.07124707469589
1475,8.993708743455077
1476,14.243270646047117
1477,7.065515423713679
1478,8.528376750441826
1479,128.57705953664495
1480,7.24729214591769
1481,8.27283885457539
1482,7.130988511443542
1483,6.4263543121195355
1485,6.148988992221614
1486,6.041544164149032
1487,14.200883934398838
1488,9.0011995969904
1489,14.758901790393091
1490,8.353152460747866
1491,6.5189428195401256
1492,7.325445131162194
1493,8.650737974332095
1494,7.4213695952375005
1495,17.69725705030146
1496,7.4729825340861815
1497,6.391415021370957
1499,8.30107154796065
1500,8.184354274498135
1501,8.868407732758797
1502,6.920137833869239
1504,18.431088934510953
1505,7.763271941857248
1506,21.509704200778813
1507,7.3139239000996525
1509,7.2106098419138025
1511,9.14359959023746
1512,15.21131518785625
1513,17.981815813535214
1514,8.9024533933251
1515,7.73449732884336
1516,6.497660764118287
1517,6.7910793049842875
1518,7.6410716617129495
1519,7.186105681847211
1520,8.10546699029945
1521,7.373532507590525
1522,10.826937797655944
1523,8.395554273991358
1524,8.221894372903902
1525,8.558660905164732
1526,7.965111764958378
1527,6.9914728562161415
1529,6.800878411014653
1530,7.819025884191882
1531,5.851793465228376
1532,8.268679459328112
1533,9.191727724248015
1534,8.260894323381866
1535,11.678313282219177
1536,6.564290531110203
1537,8.976897600695615
1538,31.475984922869927
1539,22.97570990044538
1540,7.326563007579625
1541,11.074605045536277
1542,18.690854460649266
1543,8.190405475320556
1544,7.525731943515908
1545,6.414903750021825
1546,6.220671951625586
1547,6.116034009534819
1548,7.084461798191572
1550,10.171026807559715
1552,18.22200359304125
1554,7.673585921703417
1555,7.12719502341978
1556,7.009252284797128
1557,8.51066245588703
1558,10.6776131321351
1559,6.897940415984557
1560,8.564355732671405
1561,8.109551773858275
1562,8.305646806798583
1563,21.126006145093307
1564,7.192950145965639
1565,10.467599266363095
1566,12.059004651888902
1567,8.582917703965379
1568,5.970904890012803
1569,11.701410318769717
1570,7.31455329334641
1571,16.362872929862057
1572,8.005098617442087
1573,8.424518958524823
1574,10.538297209899852
1575,6.777929085936838
1576,8.940918941374289
1577,5.883271129579428
1579,83.96885647184365
1580,124.57478265971129
1581,7.334063784853775
1582,6.8471212249370605
1583,12.895663524216156
1584,8.023331017470422
1586,6.586660645719297
1587,7.894704629422353
1588,19.387343692767196
1590,8.431634965454446
1591,5.668867415558855
1592,7.461770253953846
1593,6.025891107777063
1594,8.679202986955453
1595,8.192235343474744
1596,7.934657724260374
1599,6.7674643639738425
1600,8.406227692063553
1601,6.702887968194323
1602,35.20830092292615
1603,9.03950555871625
1604,8.200756660910791
1605,22.383205166421867
1606,7.845422333873135
1607,6.658387186831017
1608,7.586971133670264
1609,10.77981331607517
1610,8.475376625656953
1611,5.842539184193171
1612,8.022266517370964
1613,7.391258707861345
1614,6.0857373912217625
1615,5.862609659580851
1616,5.6771559165287915
1617,6.332250050966461
1618,5.639215209903856
1619,7.693339803089757
1620,45.008982886026644
1621,7.966098146709624
1622,6.973229025631341
1623,30.330637602082177
1624,7.917923770636779
1625,24.64700188099561
1626,6.51157228011348
1628,6.779375400734743
1629,7.811222182089295
1630,5.7761497957573145
1631,9.027247673403831
1632,6.563900618023995
1633,7.006624035034478
1634,7.633011390911453
1635,7.512525083485105
1636,10.159795747661171
1637,6.91495028049378
1638,8.574260590286627
1639,6.963610741163097
1640,5.41989746223916
1641,6.714035836082363
1642,7.74288615600409
1643,9.075410706518676
1644,6.984235362164203
1645,10.311122136668715
1646,6.895010539809182
1647,9.962832803020081
1648,6.874484415892015
1649,12.000306886577938
1650,6.862403033127419
1651,18.66113445448419
1652,7.242210223471229
1654,7.443906793748614
1655,7.589276457549414
1656,6.791740747121938
1658,6.251700772492457
1659,13.406526247792327
1660,8.66059593024794
1661,6.01114540990893
1662,7.831979047391796
1663,7.795518929795513
1664,6.1495750529586735
1665,9.665312397207554
1666,14.328512686978383
1667,9.875666891726755
1668,7.058754730213184
1669,9.206229934982122
1670,8.892032216472526
1671,6.312322121107608
1672,9.254979992178978
1673,7.75926796069677
1674,154.31337939323433
1675,6.585845759420758
1676,6.591298326244822
1677,8.13573567621013
1678,8.682736787458984
1679,6.984180699347432
1680,7.184241175867598
1682,7.32366072607507
1683,7.357432736220897
1684,7.930090391479543
1685,8.257776782143535
1686,10.39456523947825
1687,6.1456246880579135
1688,7.869845613041119
1689,9.991561348609668
1690,7.666931621762304
1691,7.154393300008833
1693,6.441400072348797
1694,8.800949871512609
1695,7.53703882611733
1696,9.82763204481714
1697,7.285624256294499
1698,7.848351601759035
1699,6.693689619660718
1700,6.314891122523407
1701,11.930678954066314
1702,10.004510132297856
1703,8.516025373644865
1704,7.437292557879585
1705,10.285250256871606
1706,9.99662401963771
1707,10.299184920795778
1708,11.864783689256114
1709,8.077938883527036
1710,8.168581095610351
1711,7.533004203266465
1712,7.856443880998856
1713,6.388705159876821
1714,7.015795795575148
1715,5.822683203469216
1716,6.909399011138959
1717,6.345433069517913
1718,8.09015567866958
1719,9.722113468122757
1720,7.776876390390456
1721,7.3499631247817785
1722,11.41318776277826
1723,7.5060759410876265
1724,7.498994408856564
1725,8.144241970351711
1726,7.616255826940229
1727,8.736107814346234
1728,10.30732909109187
1729,12.677513137237797
1730,8.177654637731766
1731,7.575853250502594
1732,8.35607301896115
1733,9.349671184994378
1734,7.487785377818546
1735,8.003134734615369
1737,8.064001598118786
1738,6.791158361012232
1739,6.870866617624918
1740,69.44425007615908
1741,7.570706476339886
1742,8.48682148244395
1743,7.399963721224685
1744,7.462675696324958
1745,8.103893258681001
1746,9.16656894212494
1747,8.833449200161597
1748,32.39884624572237
1749,11.01075556777214
1750,9.015338854368268
1751,6.630343469429127
1752,36.75478663193183
1753,7.8745368580428865
1754,7.922155980416385
1755,27.47542675391761
1756,9.0981356424125
1757,7.6986892157527
1758,7.2371603109297675
1759,6.896517819959933
1760,8.037023490597031
1761,10.160188919256733
1762,8.242230474736418
1764,28.00286717440124
1765,12.795540937907965
1766,9.595838440651828
1767,7.8301515946459626
1768,9.902633188956843
1769,9.419826242318852
1770,9.030697283033462
1771,8.007393193933344
1772,7.722053288277035
1773,8.141418621706084
1775,8.357600078855388
1776,8.909091715468838
1778,6.619415812970676
1779,10.08959277291942
1780,6.17982266463715
1781,7.663264096159511
1782,8.32191774914089
1783,8.118764777008087
1784,6.843303462811383
1785,9.251728179226019
1786,9.14994561217061
1787,9.041714929406655
1788,11.568973347097497
1789,8.479867839744902
1790,9.076917614897432
1792,22.4053302362098
1793,22.391277590992388
1794,9.989231481070139
1796,7.635660123652163
1797,7.994576760290415
1798,8.217209238343617
1799,111.84961022912006
1800,7.8811500486665045
1801,7.721712848845181
1802,7.343628217443397
1803,6.419599454847911
1804,21.69388218164172
1805,8.6387666424393
1806,6.649593283638984
1807,7.748514401898573
1808,8.41911521621375
1809,7.9713147144072725
1810,7.481881042889187
1811,40.807178286375816
1813,6.907559357382921
1814,9.073519439544556
1815,31.4361586370932
1817,6.735279119324522
1818,14.664005441881994
1819,8.119965302785483
1820,7.593961791998444
1821,7.837766480135465
1822,8.39638190481309
1823,8.77301817473715
1825,6.1497311015370375
1826,7.145107762689587
1827,7.286089460366583
1828,8.478110356258071
1829,8.02109625742738
1830,8.704377231972458
1831,6.609656228176513
1832,5.719847197674963
1833,12.340033416906339
1834,9.542495567742058
1835,8.096998701601159
1836,8.76864949955985
1837,7.45119019793395
1838,8.878134183879268
1839,7.662152170851133
1840,7.29350043510562
1841,9.91053571660252
1842,8.925324486586252
1844,6.715095735905418
1845,10.00541976825113
1846,9.484348261477155
1847,6.614909554278205
1848,7.443825493544488
1849,13.594257329938275
1850,9.671844327344843
1851,7.841731313276435
1852,8.095473595401689
1853,9.273811886393602
1854,7.670587506207903
1855,9.081327548586813
1856,8.96664379124676
1857,8.048555865338502
1858,9.731351381729151
1859,6.8457645750320175
1860,14.665235904473708
1862,7.397631336413376
1863,6.7274113884816185
1864,8.409261832087175
1865,9.037199238420314
1866,8.646493190159134
1867,19.282540503295753
1868,6.049169046866681
1869,7.7367900387211685
1870,11.428875357416553
1871,6.94602792945677
1874,8.10115400181397
1875,9.844984732285077
1876,8.073394524140404
1878,9.377011690178346
1879,5.597142863620832
1880,181.29329560520097
1881,6.823385727593557
1882,7.723146500017712
1883,17.586331384934855
1884,8.3414735933242
1886,7.507293843697472
1887,5.848213433453104
1888,6.761301802007445
1889,9.70265412995904
1890,7.281343106609234
1891,8.726476057931066
1892,6.932208192585188
1894,6.020932457232221
1895,10.51696784579281
1896,29.209786939586728
1897,6.791794623868178
1898,5.586731109899816
1899,19.42247453090064
1900,7.874343238594381
1901,7.819992380359155
1902,8.07824981048727
1903,7.520598763118482
1904,6.513416076025456
1905,8.47401757091908
1906,8.232684171292428
1907,26.318085419968305
1908,7.474418287602314
1909,8.704627995675306
1910,7.555680753572154
1911,7.829888212260366
1912,6.652327600250231
1913,5.905293029151647
1914,7.233392558690813
1916,10.240696601528409
1917,7.740425929739358
1918,8.228901130830508
1919,5.414663272231521
1920,49.447486481430595
1921,5.816437265082305
1922,14.807269265834455
1923,13.698538132295642
1924,7.7622361217124105
1925,5.4445649880674605
1926,7.670753106090796
1927,7.049184899154671
1928,8.49635191420166
1929,8.457730531903454
1930,8.075989188813518
1931,6.73204613349836
1932,7.474367344595461
1933,6.807428787997082
1934,11.63759835100204
1935,7.661455549238191
1936,12.240667682397
1937,19.0169646273323
1938,9.736506526677058
1939,7.253070015250674
1940,8.532454056373517
1942,6.2490202681387785
1943,14.004341750253701
1944,16.91374755268381
1945,9.503703176033035
1946,9.046088993145517
1947,7.152652248022697
1948,7.937216015058578
1949,6.864387227531889
1950,8.283498172666398
1951,5.407585100167867
1952,6.3171996585157455
1953,7.424618834161059
1954,11.193837893050663
1955,7.900104310136944
1956,12.568934735600939
1957,5.825169121149699
1959,19.28888093923524
1960,8.368923692837306
1961,6.9334518066262145
1962,25.28031544410431
1963,6.191804672840558
1964,9.495549322608772
1965,9.281059008276323
1966,50.259869067233886
1967,7.588076875353413
1968,8.072379247031947
1969,14.40412804413226
1970,14.50097678740901
1971,7.874235403625102
1972,9.189533796044858
1973,7.76609264550109
1974,7.469393585165372
1975,9.851127302442368
1977,8.456682826394859
1978,5.438186850567908
1979,6.583166229544053
1980,8.677574963254983
1981,8.471538897280336
1982,8.172217075142129
1983,8.90909762024512
1984,8.743926615043122
1985,7.011338416554608
1986,7.5645250890120606
1987,6.202840526351804
1988,6.644607074831301
1989,61.79342337783147
1990,7.953005126619839
1991,7.120778432411019
1992,7.279732919528197
1993,9.029868766352124
1994,8.05539961173541
1995,6.902350148784926
1996,7.689264362079326
1997,7.584157204004931
1998,6.745012059963052
1999,7.82880017358902
2000,7.3253220307311135
2001,7.605373569197505
2002,33.45634042746943
2004,7.798631938357417
2005,9.615170543912313
2006,8.091751209471202
2008,7.830923594979817
2009,6.844084887504161
2010,5.818536260880776
2011,8.738455090394886
2012,6.002511497771951
2013,6.9182490261868645
2014,7.184398394352329
2015,8.296517777319027
2016,9.227432500795903
2017,10.055548865055759
2018,7.417431194400095
2019,11.877585570177342
2020,41.876597815712785
2021,7.216808294607206
2022,7.821603501457016
2023,7.820769377510219
2024,6.558162578160086
2025,7.064358378948578
2026,6.529955801012646
2027,15.02215280590759
2028,6.08580753110862
2029,7.8806151574689425
2030,7.324348059584097
2031,13.329936583767322
2032,8.14258057701296
2033,6.7943139505594115
2035,7.725137580729292
2036,10.154503379412338
2037,14.305898125025571
2038,7.89728126643981
2039,7.92872566776326
2040,8.739936664151468
2041,11.573846836370333
2042,6.674013646541833
2043,8.227875350446215
2044,12.365478217044114
2045,9.893605372219085
2046,7.105901229212309
2047,8.999644129051756
2048,9.009663471696975
2049,7.833688171056084
2050,9.703441313629787
2051,10.914708144171136
2052,8.13335994845444
2053,11.863947160488436
2054,8.080544375421614
2055,17.178467779369093
2057,7.5905918444863545
2058,8.065880510875536
2059,7.530121153545115
2060,6.940563675753825
2061,12.264899023224686
2062,7.795436794022203
2063,8.363519747823467
2064,7.9532265538353695
2065,8.14298683208585
2066,8.49912004706291
2067,12.678489194595425
2068,8.452356781227625
2069,8.478658204315916
2070,8.687236579062635
2071,7.174767952042828
2072,6.459804393216871
2073,8.034692228766838
2074,8.971051526946493
2075,8.47622826269778
2076,7.011119780579577
2077,7.772295130079722
2078,8.193421169192785
2079,10.290512066515252
2080,11.1881277939931
2081,7.438132152149299
2082,7.474966473073417
2083,5.761533767812405
2084,7.099618220697193
2085,14.633555574434844
2086,9.38831567470038
2088,8.8827889731776
2089,6.414079652223891
2090,113.895878005379
2091,7.03647087601353
2092,26.189124211361012
2093,7.24251138792855
2094,21.07487920893834
2096,6.546400346470408
2097,7.145137971643397
2098,7.822842298002248
2099,9.177433184674717
2100,7.14162026721875
2102,8.371289076908438
2104,6.142335406190278
2105,7.724087062962288
2106,8.314051629849308
2108,5.484943066139689
2109,6.80326802050755
2110,8.568059559301952
2111,14.619081046375713
2112,28.463068770583362
2113,9.58545152234553
2114,7.7578213780021645
2115,8.912653542761365
2116,8.352723107835402
2117,6.202316904605961
2118,8.875397629769294
2119,6.72336134942863
2120,7.4301163777956365
2121,7.046269840358445
2122,12.503112494305762
2123,6.963966828093359
2124,10.230743829395768
2125,6.165567578401025
2126,5.620280471594887
2127,9.406100316879566
2128,6.045678525970693
2129,9.30965548594666
2130,30.280690290259145
2131,7.470338334704704
2132,8.077109448565558
2133,8.87978205741645
2134,9.10582229660772
2135,8.202475835427306
2136,6.829816918706003
2137,8.693022315300755
2138,7.884300902412361
2139,8.642033966720142
2140,105.52942779465256
2141,7.282810897588105
2142,6.767578073187556
2143,10.525329445716594
2144,7.555952641307915
2145,7.562447909962273
2146,7.233774370254039
2147,8.197835782334138
2148,6.494496099931854
2149,7.327302900289558
2150,8.755997259848336
2151,8.308154415115773
2152,6.876535630680975
2153,8.274475170509362
2154,7.330973111794497
2155,8.868643733645765
2156,6.875841315411999
2157,8.750784019162804
2158,6.608891299964478
2159,5.3799667834439395
2160,5.8796039574918595
2161,7.92454797266589
2162,8.829958670679098
2163,12.457487439716802
2164,5.9598355323619465
2165,5.704110613286205
2166,7.306686536872322
2167,8.453911886464105
2168,7.91465085704883
2169,8.25228727455664
2170,6.027792776882498
2171,8.652212569683638
2172,5.653597228346901
2173,7.652471836542885
2174,6.281278127269098
2175,9.490754567973292
2176,7.352254861943214
2177,7.403437348562182
2178,6.360558335660054
2179,7.20656096785354
2180,6.712568339014375
2182,7.985036906879757
2183,8.143555280750576
2184,8.983135815575366
2185,9.172649713785432
2186,7.945153137135112
2187,17.281128062084292
2188,9.950374946208228
2189,6.038918544415484
2190,7.066830218604567
2191,5.685647029164982
2192,9.437496785482036
2193,7.930825579833524
2194,10.565330075112234
2195,8.131923627691265
2196,7.56609415700213
2197,8.814690065710531
2198,7.994972458227054
2199,5.590271696918285
2200,7.230873228091687
2201,5.594968953617126
2202,8.897044428457024
2203,8.379657442258473
2204,7.88606228441494
2205,7.6085137997081524
2206,5.97396063424224
2207,5.500246874171016
2208,7.0856097452826
2209,6.77806583119696
2210,8.695267254372025
2211,13.200781627677154
2212,5.996912007606166
2214,7.003504379492564
2216,5.85798237708014
2217,12.682812127895161
2218,6.041344291396424
2219,10.395244660394358
2220,10.057680598322444
2222,7.587792625811948
2223,19.447889381528654
2224,7.118923588467033
2225,6.881243974605928
2226,7.68237891239685
2227,6.561810669291665
2228,7.775644063262002
2229,6.641463280209382
2230,8.299377220327727
2231,6.776303171825493
2232,9.50771067898575
2233,5.5590006295723144
2234,9.047667893362267
2236,9.338244333909937
2237,6.083526371455776
2238,8.88646996841854
2239,9.193237231277497
2240,56.972109113043224
2242,7.364727646069575
2244,13.188632720163264
2245,9.6123039237929
2246,7.245316618219348
2247,21.06854055855522
2248,8.629168996414139
2249,9.554964039277431
2250,7.896309996748358
2252,8.760545560423232
2253,6.304046831273232
2254,7.800316140246428
2255,7.912002993832701
2256,9.205620948379126
2257,8.121115222206782
2258,8.422390847955775
2259,8.30953283460746
2260,5.998504377624661
2261,7.815584693260523
2262,5.7826210564807425
2264,8.879928363823597
2265,15.944936922255156
2266,8.60568165091792
2267,9.111046925316582
2268,10.088802494939255
2269,8.548356373900042
2272,7.241779545087591
2273,5.998138118933876
2274,9.978585065373174
2275,6.544213597960744
2276,19.811761900088552
2277,6.698823579800937
2278,10.157042725706145
2279,8.390533407995914
2281,7.49751398564082
2282,8.613165716455182
2283,6.773346372001086
2285,7.074775768086454
2286,8.684341348341114
2287,7.837763073436701
2288,5.51868531823879
2290,8.669050267011603
2291,6.1929281741332645
2292,6.577846943612229
2293,7.423672035146645
2294,8.284705372618701
2295,7.817705253738774
2296,13.973515605153878
2297,7.9089890236158835
2298,6.399504795132481
2299,11.659746157994913
2300,22.719943809417686
2301,5.946637065714265
2302,9.37695957588949
2303,14.754581343200606
2304,7.559671396234114
2305,10.092806602260175
2306,7.410569163676901
2307,5.281042226507478
2308,9.663525646745454
2309,13.192803485213293
2310,11.242734948123744
2311,5.882967109777628
2312,7.251016741027879
2313,8.08623798341414
2314,7.189322666249643
2315,10.245208257750512
2316,10.665988560298477
2317,10.254724557187949
2318,8.246377078887328
2319,9.48311974840139
2320,10.771988206399662
2321,12.074928271135722
2322,8.204496928574464
2323,12.499812378710308
2324,6.383764976530866
2325,8.474198476088336
2326,5.849505362889419
2328,12.448270035283665
2329,10.022999016598703
2330,7.653586068986213
2331,7.321332591175672
2332,22.109827589043434
2333,5.298198252985342
2335,16.992889745175
2336,52.51464748799325
2337,7.998120671062916
2338,6.770035121233351
2339,5.358995498668808
2340,8.437098579891252
2341,5.950360696681184
2342,9.021239362051492
2343,7.391120493754807
2344,12.79257077651502
2345,7.626760237311838
2346,8.242155134891028
2347,7.932442415323134
2348,8.28792067300847
2349,13.119287751722775
2350,10.012847455506462
2351,8.901233366468333
2352,12.158581364152052
2353,6.208424617078434
2354,8.199137960878502
2355,5.632765578644481
2356,7.391619281655459
2357,27.317673170991164
2358,15.248245265557012
2359,8.34428189211344
2360,6.112247147258356
2361,7.720325646795143
2362,7.790306296798915
2363,9.423518846575126
2364,240.8239449883931
2365,6.201656646706467
2366,28.6189291536164
2367,9.105316958737404
2368,10.439811931461996
2369,5.328241435354481
2370,7.874349298368611
2371,28.835216228181572
2372,7.870216844734665
2373,10.600205248333015
2374,9.23555504096265
2375,6.536316062111471
2376,10.95983490468932
2377,5.447623222517886
2378,17.187032596003704
2379,10.293716570565232
2380,8.286950918414753
2381,7.556375485133065
2382,13.702634223566978
2383,7.9742560956747
2384,8.279914576793406
2385,8.226083410976774
2386,7.574617510607131
2387,7.827738533027915
2388,10.263248251328749
2389,8.518165259278334
2390,11.860055673099563
2391,6.363126671767475
2392,9.864987480486707
2393,12.603056332860971
2394,7.80788573379216
2395,10.212861889782697
2396,7.534530232741652
2397,5.266315185471692
2398,12.017386692601798
2399,6.889593840362934
2400,5.794808980752968
2401,26.642080760042077
2402,5.903440635639548
2403,7.967162110716833
2404,7.7077856779376255
2405,8.608738765127647
2406,5.799355684195061
2407,10.512388765193979
2408,6.515572947334845
2409,9.207062047779667
2410,8.216909058731481
2411,8.151618636804692
2412,25.982818310076624
2413,6.686083485054658
2414,8.007824895751035
2415,7.119809395159972
2416,7.578536124889046
2417,7.9152965546212855
2418,8.013041809433188
2419,5.473689848476612
2420,8.789254124522868
2421,6.8051772531143815
2422,6.618979179354198
2423,8.93506803915267
2424,7.899114744716254
2425,9.908481287808787
2426,6.838665494308053
2427,7.9043833617835695
2428,11.580590019895151
2429,8.235808420595284
2430,10.828114263580126
2431,5.887131958590565
2432,8.483942478260845
2433,7.743263363510534
2435,7.789597157077177
2436,7.784966575155613
2437,40.018596681340355
2438,7.85997024542611
2439,7.78062017572934
2440,8.731559983112387
2441,7.6153901863402655
2442,6.679083356207451
2443,6.581374559693822
2444,9.082491679604672
2445,11.652382531850868
2446,10.698105310850423
2447,10.330507080278217
2448,7.770791918420108
2449,8.151227329660516
2450,19.12190575176279
2451,8.126714718093279
2452,7.267465551350692
2453,8.034694629456192
2454,8.098110328184635
2455,8.837083058538438
2456,8.070410349364288
2457,6.747615877258736
2458,7.602631014200247
2459,6.373799487486888
2460,7.8280533713711495
2461,8.883837310409508
2462,9.3976481920755
2463,7.9564442479888555
2464,10.216392869865452
2465,9.603336720249702
2466,9.83015026558235
2467,49.275904635106215
2468,15.46901016477442
2469,6.0890847259571
2471,10.238634725231107
2472,8.783840386223513
2473,7.336018022253852
2474,11.721027138174811
2475,7.024013013043014
2476,7.745426529251194
2477,7.145339347908049
2478,12.786045760527799
2479,6.847370973602877
2480,9.127485316572033
2481,7.51815116855531
2482,10.199351686996737
2483,9.3344661422963
2484,10.527051233532177
2486,18.67725509939224
2487,9.378968358145531
2488,7.492195119835674
2489,5.3723603759266325
2490,7.199934832011728
2491,11.031365515771284
2492,8.29740413259309
2493,6.68698723109995
2494,7.991119593186941
2495,7.3011481644933856
2496,7.00341429966196
2498,8.173373285028266
2499,8.253609016703496
2500,6.6656408609010125
2501,7.9786285807439
2502,8.280592967452172
2503,7.221410750175475
2504,6.7206733595982495
2505,8.37029830171834
2506,12.453932388607537
2507,6.041754915758161
2508,5.811304508135927
2509,7.35029576629339
2510,6.778365949573889
2511,9.255844210924721
2512,14.84416833372804
2513,7.578212834346624
2514,11.73014476413437
2515,7.248031782302819
2516,8.00061711970137
2517,7.793156566845264
2518,6.786327019000556
2519,11.306914229394808
2520,234.05093886834726
2521,5.57207288643046
2522,7.565558183840999
2523,7.383305397378853
2524,19.31720336622943
2525,7.347148511874329
2526,13.624363268169715
2528,5.555337971556993
2529,14.63532112575896
2530,6.41467041413523
2532,8.08149822949691
2533,8.844606288778191
2534,10.420142419441017
2535,6.0758095151619935
2536,7.09845676966161
2537,8.290231583830256
2538,7.39253256572481
2539,8.794786372693402
2541,6.383447415601598
2543,9.391179520200389
2545,7.276066844460562
2546,8.325655768526389
2547,5.507430379795046
2548,10.495693724935828
2549,7.683452776953481
2550,6.450617132092278
2551,9.562036769855196
2552,10.592243301648743
2553,15.58275639972846
2554,6.221149643555117
2555,7.308818176995599
2557,7.7769878565107735
2558,8.367385025567703
2559,35.88711932122069
2560,7.580918951095073
2561,7.293320833311533
2562,13.096302874801806
2563,6.339309078422522
2564,6.420204253672507
2565,6.398092136934341
2566,10.583508528301177
2567,7.922834961093415
2568,6.244023151732341
2569,8.901670335342981
2570,8.445041473993776
2571,7.629822116849782
2572,7.174439242905199
2573,8.239114994971981
2574,9.419876280462894
2575,10.221081431625848
2576,7.444688628231756
2578,7.836303628527396
2579,20.121200230351732
2580,12.517723122696658
2581,8.209403855340511
2582,8.168468397427699
2583,32.19774378869427
2584,5.52102672937399
2585,9.275615243001184
2586,10.648919442064127
2587,9.443725086955382
2588,8.03988760726957
2589,8.088291505105774
2590,8.652468410589279
2591,6.904327438194715
2592,6.449687473909659
2593,14.089904651086382
2594,9.106508092604724
2596,5.672004220270972
2597,8.105708934637999
2600,6.0045397334981665
2601,19.712186311183817
2603,6.772745139984742
2604,6.240439085030257
2605,7.0324400557261795
2606,5.886068052091411
2607,7.392501760584594
2608,15.720550172701115
2609,8.135008614045432
2610,27.549238199864867
2611,7.30633956059169
2612,6.878209704741716
2613,8.72514824972797
2614,8.087664023447896
2615,8.721381470357993
2616,13.463190178562318
2617,9.667739840844511
2618,7.153327223194865
2619,20.972522658875498
2620,11.606619378363456
2621,7.1352076557574104
2622,5.4597845129763405
2623,7.820543692159394
2624,7.217405460213717
2626,6.124745400745766
2627,7.7619688034007055
2628,8.231260097978089
2629,12.6501426726886
2631,7.756395120185022
2632,6.148445940225923
2633,16.319441429776123
2634,9.069399989022783
2637,7.582764048760591
2638,10.53791746568643
2639,7.680535334479549
2640,8.348432645658225
2641,10.606768500782941
2642,12.306379408174218
2643,9.387114482534006
2644,5.8466123205420075
2645,7.2610647158496615
2646,6.933575872578382
2647,5.797477324001776
2649,6.337535348172292
2650,18.99289476480341
2651,7.694191806170192
2652,11.441961896604159
2653,6.876441739586738
2654,7.683549684314959
2655,7.6583807401707436
2656,6.508358326293116
2657,7.130792480168122
2658,5.484490797464234
2659,24.62353727103165
2660,8.183450633861572
2661,9.254411713091105
2662,8.842878525232237
2663,24.40370145732522
2664,6.1826915529411055
2665,7.720039567495551
2666,8.235496398108822
2667,7.558481063281707
2668,7.340299399033734
2669,7.729698624038022
2670,6.638569235848411
2671,9.33765079310875
2672,8.448993968401341
2674,6.594472596625522
2675,7.213377606108386
2676,7.779010032384802
2677,19.874694127970855
2678,8.55411513874637
2679,8.069408416932774
2680,8.214909051553699
2681,7.789628500772371
2682,9.872895097913654
2683,7.446450238187211
2685,7.908825309511268
2686,7.182493927518806
2687,7.040354330943651
2688,8.384201463069871
2689,7.472774018663296
2690,6.923701687077418
2691,17.88091010301675
2692,17.323271250601238
2693,7.444547494781949
2694,16.453967027138397
2695,8.588445765330214
2696,5.952925853448602
2697,8.103155640007396
2698,9.500676856371395
2699,8.9733678784062
2700,8.082177842346091
2701,8.63079100324856
2702,8.98591418571886
2703,5.953509736403405
2704,8.167289002558137
2705,9.289605493208065
2706,6.020991156094735
2707,8.355091035845824
2708,9.4704996823599
2709,5.8942114681362305
2710,12.367563281903593
2712,12.006325120679225
2713,6.129684307759129
2714,11.774330394093466
2715,9.463395599189855
2716,7.733461949727323
2717,20.54889581162957
2718,11.310662106506676
2719,7.743786994467019
2720,7.968800887887379
2721,9.776115086164182
2722,6.972092949913313
2723,11.597457954746188
2724,6.33885806722939
2725,6.177385532804646
2727,11.818447258255722
2728,8.221619528171683
2730,6.799847409609553
2731,6.241549163047933
2732,5.4874349855025475
2733,8.238127431304425
2734,6.513844129873652
2735,7.217030109166051
2736,8.031869661942585
2737,9.25051831990423
2738,6.548672655775604
2739,8.563032640271052
2740,7.359067859491822
2742,7.93093593506955
2743,8.598435758979399
2744,6.613491492825539
2745,7.690589013635519
2746,8.654791118803328
2747,8.180161374205976
2748,8.278674198064548
2749,5.713682772202834
2750,9.06869331106432
2751,7.812799468309667
2752,7.823825110341476
2753,7.08297120290837
2754,7.046071846700551
2755,7.7371557933369415
2756,8.908755455085837
2757,8.183815218083648
2759,7.5576188748425395
2760,5.543333216283353
2761,8.2339293202924
2762,9.570004345110977
2763,8.524964945323173
2764,14.54261421605432
2765,7.234992045446949
2766,8.272441373505615
2767,8.16383520955234
2768,5.342506308500014
2769,7.0632270079810455
2770,19.813626834364335
2771,15.32137497032068
2772,6.546754696269726
2773,9.31767532189614
2774,9.816359724699206
2775,7.73494446216294
2776,8.00459666385452
2777,17.2124998457765
2778,8.782416825125477
2779,7.972663557486895
2780,7.59847396479994
2781,13.307559602592722
2782,10.94216516823732
2783,7.6091567059017216
2784,6.365704248763988
2785,6.48414584636253
2786,11.549551618062376
2788,8.993890468772051
2789,8.968062990376989
2790,8.193856376358749
2791,5.84333678229817
2792,11.54595233877593
2793,10.168738212500749
2794,26.994060175729338
2795,9.589066566621621
2796,6.854157413042852
2798,5.924831482891973
